2022-11-10 16:22:51,637 INFO    StreamThr :58624 [internal.py:wandb_internal():88] W&B internal server running at pid: 58624, started at: 2022-11-10 16:22:51.634900
2022-11-10 16:22:55,711 DEBUG   SenderThread:58624 [sender.py:send_request():317] send_request: defer
2022-11-10 16:22:55,711 INFO    SenderThread:58624 [sender.py:send_request_defer():459] handle sender defer: 1
2022-11-10 16:22:55,711 INFO    SenderThread:58624 [sender.py:transition_state():463] send defer: 2
2022-11-10 16:22:55,711 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: defer
2022-11-10 16:22:55,711 INFO    HandlerThread:58624 [handler.py:handle_request_defer():162] handle defer: 2
2022-11-10 16:22:55,711 DEBUG   SenderThread:58624 [sender.py:send_request():317] send_request: defer
2022-11-10 16:22:55,711 INFO    SenderThread:58624 [sender.py:send_request_defer():459] handle sender defer: 2
2022-11-10 16:22:55,711 INFO    SenderThread:58624 [sender.py:transition_state():463] send defer: 3
2022-11-10 16:22:55,711 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: defer
2022-11-10 16:22:55,711 INFO    HandlerThread:58624 [handler.py:handle_request_defer():162] handle defer: 3
2022-11-10 16:22:55,712 DEBUG   SenderThread:58624 [sender.py:send_request():317] send_request: defer
2022-11-10 16:22:55,712 INFO    SenderThread:58624 [sender.py:send_request_defer():459] handle sender defer: 3
2022-11-10 16:22:55,712 INFO    SenderThread:58624 [sender.py:transition_state():463] send defer: 4
2022-11-10 16:22:55,712 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: defer
2022-11-10 16:22:55,712 INFO    HandlerThread:58624 [handler.py:handle_request_defer():162] handle defer: 4
2022-11-10 16:22:55,712 DEBUG   SenderThread:58624 [sender.py:send_request():317] send_request: defer
2022-11-10 16:22:55,712 INFO    SenderThread:58624 [sender.py:send_request_defer():459] handle sender defer: 4
2022-11-10 16:22:55,712 INFO    SenderThread:58624 [sender.py:transition_state():463] send defer: 5
2022-11-10 16:22:55,712 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: defer
2022-11-10 16:22:55,712 INFO    HandlerThread:58624 [handler.py:handle_request_defer():162] handle defer: 5
2022-11-10 16:22:55,712 DEBUG   SenderThread:58624 [sender.py:send_request():317] send_request: defer
2022-11-10 16:22:55,712 INFO    SenderThread:58624 [sender.py:send_request_defer():459] handle sender defer: 5
2022-11-10 16:22:55,712 INFO    SenderThread:58624 [sender.py:transition_state():463] send defer: 6
2022-11-10 16:22:55,712 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: defer
2022-11-10 16:22:55,712 INFO    HandlerThread:58624 [handler.py:handle_request_defer():162] handle defer: 6
2022-11-10 16:22:55,712 DEBUG   SenderThread:58624 [sender.py:send_request():317] send_request: defer
2022-11-10 16:22:55,712 INFO    SenderThread:58624 [sender.py:send_request_defer():459] handle sender defer: 6
2022-11-10 16:22:55,712 INFO    SenderThread:58624 [sender.py:transition_state():463] send defer: 7
2022-11-10 16:22:55,712 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: defer
2022-11-10 16:22:55,712 INFO    HandlerThread:58624 [handler.py:handle_request_defer():162] handle defer: 7
2022-11-10 16:22:55,712 DEBUG   SenderThread:58624 [sender.py:send_request():317] send_request: defer
2022-11-10 16:22:55,712 INFO    SenderThread:58624 [sender.py:send_request_defer():459] handle sender defer: 7
2022-11-10 16:22:55,712 INFO    SenderThread:58624 [sender.py:transition_state():463] send defer: 8
2022-11-10 16:22:55,713 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: defer
2022-11-10 16:22:55,713 INFO    HandlerThread:58624 [handler.py:handle_request_defer():162] handle defer: 8
2022-11-10 16:22:55,713 DEBUG   SenderThread:58624 [sender.py:send_request():317] send_request: defer
2022-11-10 16:22:55,713 INFO    SenderThread:58624 [sender.py:send_request_defer():459] handle sender defer: 8
2022-11-10 16:22:55,713 INFO    SenderThread:58624 [sender.py:transition_state():463] send defer: 9
2022-11-10 16:22:55,713 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: defer
2022-11-10 16:22:55,713 INFO    HandlerThread:58624 [handler.py:handle_request_defer():162] handle defer: 9
2022-11-10 16:22:55,713 DEBUG   SenderThread:58624 [sender.py:send_request():317] send_request: defer
2022-11-10 16:22:55,713 INFO    SenderThread:58624 [sender.py:send_request_defer():459] handle sender defer: 9
2022-11-10 16:22:55,713 INFO    SenderThread:58624 [sender.py:transition_state():463] send defer: 10
2022-11-10 16:22:55,713 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: defer
2022-11-10 16:22:55,713 INFO    HandlerThread:58624 [handler.py:handle_request_defer():162] handle defer: 10
2022-11-10 16:22:55,713 DEBUG   SenderThread:58624 [sender.py:send_request():317] send_request: defer
2022-11-10 16:22:55,713 INFO    SenderThread:58624 [sender.py:send_request_defer():459] handle sender defer: 10
2022-11-10 16:22:55,713 INFO    SenderThread:58624 [sender.py:transition_state():463] send defer: 11
2022-11-10 16:22:55,713 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: defer
2022-11-10 16:22:55,713 INFO    HandlerThread:58624 [handler.py:handle_request_defer():162] handle defer: 11
2022-11-10 16:22:55,713 DEBUG   SenderThread:58624 [sender.py:send_request():317] send_request: defer
2022-11-10 16:22:55,713 INFO    SenderThread:58624 [sender.py:send_request_defer():459] handle sender defer: 11
2022-11-10 16:22:55,713 INFO    SenderThread:58624 [sender.py:transition_state():463] send defer: 12
2022-11-10 16:22:55,714 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: defer
2022-11-10 16:22:55,714 INFO    HandlerThread:58624 [handler.py:handle_request_defer():162] handle defer: 12
2022-11-10 16:22:55,714 DEBUG   SenderThread:58624 [sender.py:send():303] send: final
2022-11-10 16:22:55,714 DEBUG   SenderThread:58624 [sender.py:send_request():317] send_request: defer
2022-11-10 16:22:55,714 INFO    SenderThread:58624 [sender.py:send_request_defer():459] handle sender defer: 12
2022-11-10 16:22:55,714 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: poll_exit
2022-11-10 16:22:55,714 DEBUG   SenderThread:58624 [sender.py:send_request():317] send_request: poll_exit
2022-11-10 16:22:55,715 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: poll_exit
2022-11-10 16:22:55,715 DEBUG   SenderThread:58624 [sender.py:send_request():317] send_request: poll_exit
2022-11-10 16:22:55,715 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: server_info
2022-11-10 16:22:55,715 DEBUG   SenderThread:58624 [sender.py:send_request():317] send_request: server_info
2022-11-10 16:22:55,716 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: get_summary
2022-11-10 16:22:55,716 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: sampled_history
2022-11-10 16:22:55,717 INFO    MainThread:58624 [wandb_run.py:_footer_history_summary_info():3377] rendering history
2022-11-10 16:22:55,717 INFO    MainThread:58624 [wandb_run.py:_footer_history_summary_info():3409] rendering summary
2022-11-10 16:22:55,718 DEBUG   HandlerThread:58624 [handler.py:handle_request():139] handle_request: shutdown
2022-11-10 16:22:55,718 INFO    HandlerThread:58624 [handler.py:finish():814] shutting down handler
2022-11-10 16:22:56,719 INFO    WriterThread:58624 [datastore.py:close():279] close: /Users/hsjack/Documents/GitHub/dev_hearforyou/AI/* Model/CNN/wandb/offline-run-20221110_162251-77x1r4xq/run-77x1r4xq.wandb
2022-11-10 16:22:56,721 INFO    SenderThread:58624 [sender.py:finish():1331] shutting down sender
2022-11-10 16:22:56,793 INFO    MainThread:58624 [internal.py:handle_exit():78] Internal process exited
